date,B2_Blue,B3_Green,B4_Red,B8_NIR
2019-03-06,0.20963369798783346,0.2229793932748471,0.23414149481700333,0.28862874209714107
2019-03-06,0.11248194391285919,0.1273175040742688,0.1360019650529773,0.1886104110380005
2019-03-11,0.12432348847684896,0.14454351488318856,0.15525638703343408,0.1838970087861267
2019-03-11,0.10428715831860834,0.13448625027153957,0.1493813542841184,0.20078772029968572
2019-03-16,0.11217329762333564,0.13251640860613462,0.1446247960044425,0.20341657684310732
2019-03-16,0.13546652291135547,0.14843105537902213,0.1586587616291809,0.192812514329295
2019-03-21,0.10730316434090889,0.12937113188969915,0.14083053374096396,0.1860415232169843
2019-03-21,0.10666611910500573,0.12996410505735967,0.14231353343721578,0.18983285078443204
2019-03-26,0.10610633338380149,0.12825189165501358,0.14450566194054634,0.19918367565341122
2019-03-26,0.1072736203674883,0.12991361760272185,0.14636148558230772,0.2027954308004376
2019-03-31,0.10183322619080087,0.13087876245673008,0.14921204460113552,0.20526727165522057
2019-03-31,0.09957640525832233,0.13127582653818343,0.15117652638141943,0.21023989134656362
2019-04-05,0.1089050563250614,0.1300218473905402,0.14547266783965496,0.18955694675755919
2019-04-05,0.20779498364179916,0.22969624151644635,0.24729256804475572,0.29493199276646875
2019-04-10,0.11422905543732688,0.1422761643286836,0.1575058909271466,0.21209326882838794
2019-04-10,0.11898673636260207,0.14616397152102586,0.1608010203304367,0.21574335482766765
2019-04-15,0.11935100034700656,0.14426785874489023,0.15976313296927447,0.22032529422662242
2019-04-15,0.12338382837383778,0.14753432824171203,0.16229653792949092,0.22324628256476312
2019-04-20,0.12307083829784433,0.1488971453317298,0.16198937060188218,0.22792445642718845
2019-04-20,0.12765430734609715,0.15253160062103813,0.16512006750167638,0.23191150518957912
2019-04-25,0.1253840330982028,0.14385160483401538,0.15514841181100658,0.20285847273930982
2019-04-25,0.20331619287912828,0.23155784756357312,0.2533113833141651,0.31514123912313685
2019-04-30,0.21346586218862276,0.24434743737192993,0.2616425588758877,0.3241734215676229
2019-04-30,0.12485669764646926,0.15054922910979243,0.16337245474575904,0.220959498618087
2019-05-05,0.22141262567226622,0.23903666888913766,0.2535999491245375,0.3201432184701436
2019-05-05,0.12051317129044066,0.14062582950043312,0.15507675621437675,0.22237434409680068
2019-05-10,0.1305729221229268,0.15851668686952286,0.17219382112337925,0.23114727966740065
2019-05-10,0.13272768969917662,0.15966767264038007,0.17257367114891084,0.23117905943401296
2019-05-15,0.37313664246399014,0.3491396207003888,0.32710582547553524,0.36330701564161877
2019-05-20,0.1239585229564945,0.14909119600594714,0.16173925150063803,0.22805488324504614
2019-05-20,0.12629518516881535,0.15040256051217776,0.1622842743099605,0.22839515582843778
2019-05-25,0.2282363790588699,0.25457927939280467,0.2700245512191774,0.348637982247191
2019-05-25,0.12884426550784708,0.15426263785040345,0.16767225848496442,0.24323153216015703
2019-05-30,0.1228764309311525,0.15175935097580265,0.1665293205351611,0.2370814202999678
2019-05-30,0.12482306464004903,0.1527118928211055,0.16687575591439005,0.2371510008172047
2019-06-04,0.1260516801597924,0.14546027538577436,0.15589538594351424,0.2068610375773124
2019-06-04,0.1280705494079732,0.14670196646357242,0.15647801117379384,0.20707838093778236
2019-06-09,0.11942970111371191,0.14460083441400606,0.15855038617391132,0.21736932914919507
2019-06-09,0.2162222505386123,0.24335623337261067,0.25987709024329025,0.32259408142519014
2019-06-14,0.12937072103037395,0.15538429057882366,0.1708652707731285,0.23634252934743044
2019-06-14,0.228089062904077,0.256940811806869,0.2753798175818453,0.34677383976204235
2019-06-19,0.12792929486233065,0.15650312644292125,0.16838651132566798,0.23095481243317303
2019-06-19,0.13000704639259117,0.1576732624524982,0.16880351548504252,0.23108146242974062
2019-06-24,1.2107056458597627,1.1119276511429113,1.041903847257004,0.9979811977080648
2019-06-24,1.151360197897085,1.0761284344933761,1.024185665720941,0.9870601998719183
2019-06-29,0.13810174725709795,0.1668221627055589,0.17826932651608415,0.23672443611461935
2019-06-29,0.1402780328029184,0.16799623578002618,0.17879023445030526,0.2370071735342272
2019-07-04,0.7918242868736607,0.7316830866829486,0.6884512877322427,0.6468031215528586
2019-07-04,0.7730831568365435,0.7232889585200415,0.6890197970435815,0.645737918770413
2019-07-14,0.24408119027893094,0.2564900945192738,0.25862029432536415,0.28395821760968093
2019-07-14,0.24535320134551986,0.25855985484036326,0.26279534748128847,0.2847077662662773
2019-07-19,0.452899813519331,0.4292178434634442,0.4086443677289704,0.40653817267752596
2019-07-19,0.45736479718934253,0.4341906253732196,0.4153829955585066,0.40424954574136673
2019-07-24,0.22412342575238808,0.2074577958417538,0.19282931856032784,0.21383267803355538
2019-07-29,0.5482795714800248,0.5100326379726554,0.4831800795763704,0.46706771006816916
2019-07-29,0.5234745762807501,0.4938845125124487,0.4701750452565926,0.4645376054302264
2019-08-03,1.3746639031541847,1.248994377744195,1.1561139309429087,1.0913178196714064
2019-08-08,0.13449474891877888,0.15789775574323792,0.16492096746133347,0.23282162338804252
2019-08-08,0.1449875225342564,0.1658782488120439,0.1703201935148363,0.23784881147961087
2019-08-13,0.41012638913051885,0.37833472273813457,0.356655282349412,0.3680348495976515
2019-08-23,0.11283996356903121,0.11222402017715198,0.11191287158600743,0.136252670115415
2019-08-23,0.1359775822588519,0.1305193539286485,0.12805190538480568,0.13568296631216853
2019-08-28,0.15446998808517362,0.15286526908041434,0.14229153567724098,0.15325154239167343
2019-08-28,0.15981550422661306,0.15639459601027314,0.14495161630685546,0.15247234866900958
2019-09-02,0.14917434569547514,0.15732132415380762,0.15758062810977438,0.2135691925095522
2019-09-02,0.17248216537628575,0.17473290090757695,0.1746851296948132,0.20946268176693025
2019-09-12,0.22758634995359153,0.20162371059855316,0.18476807202686527,0.18740920845868048
2019-09-17,1.4009804418171854,1.1953278175931306,1.0512865322965155,0.9519601087474774
2019-09-17,0.8911100570726767,0.8319320533280188,0.7874369999087826,0.7962911517132617
2019-09-22,1.0467997107339704,0.9650682876598321,0.9034574614366835,0.9027711396009533
2019-09-27,0.7436031747793128,0.6999160244540764,0.6695315938501816,0.6447128782628243
2019-10-02,0.3243794726443301,0.31793914909143584,0.3085232200876264,0.32383896477367946
2019-10-02,0.3534479970960552,0.3364498822153116,0.3241219315560465,0.3202641623275199
2019-10-07,0.3540767937362059,0.3384352667576345,0.3189234518954166,0.36865800630253903
2019-10-12,0.09313828223374318,0.11059909994630343,0.12084971228562488,0.18571693598061287
2019-10-12,0.0912458947451572,0.10877169471713344,0.11911750050076132,0.18490140843216132
2019-10-17,0.14120009460390961,0.15261874022575173,0.15233422827754117,0.19253127561993297
2019-10-17,0.14420010287940077,0.15406383187211367,0.15285022677666812,0.1924617043185839
2019-10-22,0.38053090341091295,0.35554306123581286,0.32901110194746774,0.36159885704183187
2019-10-22,0.33860688915826054,0.3260951809370304,0.31012290119909974,0.34811517471160386
2019-10-27,0.1282347158732384,0.14100112715950355,0.1422052960321841,0.19102017564729873
2019-10-27,0.13105799915552377,0.1423449331895155,0.14255632581360797,0.1909727779601103
2019-11-01,0.25219459704470937,0.24273281109969058,0.22420486316757615,0.22904486952465783
2019-11-06,0.1127451614237983,0.12863356699057066,0.13167223347041193,0.18193200903533183
2019-11-06,0.11552718207302942,0.12988076653617106,0.13200332251563662,0.1816694896749144
2019-11-11,0.21659729278593462,0.21767759871579423,0.20521243956775592,0.22887239550076602
2019-11-11,0.23091197792700813,0.22588494189758898,0.20891018026464658,0.22817173882173938
2019-11-16,0.12140409382902276,0.1353363178390435,0.13535758669752432,0.1773817250825435
2019-11-16,0.12486794234615811,0.1370098541350655,0.13601207892561568,0.17739057064213118
2019-11-21,0.11720057401815541,0.11901373261324029,0.11637243104776189,0.14204928609783332
2019-11-21,0.11422904245985219,0.11849036046346509,0.11823553674553146,0.14454612824566174
2019-11-26,0.17563291727047978,0.1760454691216038,0.1673319906975957,0.1693117638927158
2019-11-26,0.18470885919534022,0.18281308994612466,0.17263784438503224,0.17421597282629653
2019-12-01,0.12419328462705283,0.13271833745383832,0.13251314636992761,0.18524597637159224
2019-12-01,0.12719372473271584,0.1340013666785471,0.13283840316876075,0.1849143430247485
2019-12-06,0.15594000080874135,0.16204206131198526,0.15530649052409254,0.18915270180678426
2019-12-06,0.17063612439943912,0.1713026490035087,0.16286139267111224,0.19142439295041022
2019-12-11,0.4926191000215351,0.4491366134997711,0.4148410169073926,0.4187884970673732
2019-12-31,0.18903238387746266,0.17738308922201926,0.17405591768143316,0.19057208375925483
2020-01-05,0.1174701470122186,0.12862381347795399,0.1291991841118095,0.1650391533232209
2020-01-05,0.12093874697780006,0.13017440625702367,0.12946416552486828,0.1647292766186345
2020-01-10,0.10570420329120038,0.1149127498046327,0.1163677904720886,0.16585665043855413
2020-01-10,0.115682255466291,0.12087417313267783,0.11949118979932886,0.16556444397633585
2020-01-15,0.11904541815210168,0.12911550055906593,0.12927460308205627,0.1705691665546027
2020-01-15,0.12280456524989639,0.1308077610000555,0.12979499445636153,0.17021494205745635
2020-01-25,0.08998096561815572,0.1079496972392774,0.11438489017576953,0.16235651887705363
2020-01-25,0.08504818940718332,0.10393476975797025,0.1111312010464735,0.1611630262342474
2020-01-30,0.09130113233168552,0.10471187909131356,0.11171119119111586,0.16230116242438045
2020-01-30,0.09545007998074079,0.10683485909565825,0.11223797754520722,0.1617710859983393
2020-02-04,0.09551469567351681,0.1172126016921499,0.1275966642247699,0.17312295959773613
2020-02-04,0.10288166057132864,0.12085108470059198,0.12864964852672756,0.17222920110477807
2020-02-09,0.16308471225271093,0.1612127708695191,0.1682335790276487,0.175653422620867
2020-02-09,0.16659966456049158,0.1645812975781964,0.17399400807424625,0.16513504322533507
2020-02-14,0.09027675659053537,0.11089746280966092,0.12199600058680769,0.1717689747136728
2020-02-14,0.09600713949186614,0.11382584116135244,0.12309172149963188,0.17157123608565536
2020-02-19,0.10260889634101047,0.11442138377495938,0.12406761508810119,0.1605137291337724
2020-02-19,0.10847582127196181,0.11824755915330454,0.12604163032817028,0.16274633776605002
2020-02-24,0.12040705175285252,0.13010611803295344,0.1361704319524236,0.15248446897208062
2020-02-24,0.11250004354036802,0.1255817488745804,0.13017147156099282,0.1700100471985113
2020-02-29,0.20962682462823773,0.1987623147300921,0.19550361704788785,0.18703856980705894
2020-02-29,0.1966216349549221,0.19061038837443958,0.1868877843407022,0.19384473034594377
2020-03-05,0.10080181534182016,0.10835522827660084,0.11481119598713917,0.11332895773010808
2020-03-05,0.09965694139729787,0.10868671802486599,0.11468309665115337,0.11040816659315905
2020-03-10,0.09337915610679526,0.11635605121776671,0.1302743475762686,0.19406979981775122
2020-03-10,0.20242621760215773,0.2206520081701669,0.23299539788655246,0.2966613501651807
2020-03-15,0.11880112311579767,0.13549975088891,0.14120063166447402,0.19466128960363213
2020-03-15,0.12014305803846409,0.13602007201558058,0.1411022995520891,0.19475279528221764
2020-03-20,0.12077133981141298,0.13062458168803107,0.1404878688823666,0.17665131453354913
2020-03-20,0.10385098802780943,0.12140889709332793,0.13366674813636895,0.19105682206095476
2020-03-25,0.08484398423518952,0.11637748605626759,0.1310210507804823,0.19709419182776453
2020-03-25,0.09428641201977479,0.12077241534313671,0.132222536983452,0.19529733660842175
2020-03-30,0.10679235015483637,0.13286583162572976,0.14744381628033604,0.22337533010275729
2020-03-30,0.11440382167821324,0.13620656885913904,0.1478840901802836,0.2206934261567585
2020-04-04,0.12817556379134115,0.1505416396380977,0.16012458902312518,0.2249882394927125
2020-04-04,0.11737145228286011,0.14389226335621957,0.15586517842617104,0.22935553729096156
2020-04-09,0.16485205754099433,0.17114181220089522,0.17173632291718594,0.23409684619153462
2020-04-09,0.1710176696781306,0.17630385760136777,0.17648188410362803,0.23713430633046859
2020-04-19,0.12124559560496202,0.1438182846035428,0.15484309556029296,0.23232247322455482
2020-04-19,0.1236462683647724,0.14495125312564364,0.15523605763127238,0.23207460195358035
2020-04-24,0.11578466570307351,0.14251946602393695,0.15500483918745964,0.23114479730218995
2020-04-24,0.11817957580584944,0.14367089989382928,0.15550933494203875,0.2311741333538966
2020-04-29,0.12659717457806755,0.1476511979243565,0.1586583302692074,0.23460893621383103
2020-04-29,0.12887107969768136,0.14881332269431186,0.159133348724493,0.23468793480417657
2020-05-04,0.3428610830925133,0.33001643512532175,0.31497737085767036,0.36857007431955263
2020-05-04,0.3479247035634457,0.33507874543554955,0.3217131985619454,0.37178796837633965
2020-05-09,0.12321955696029926,0.14375179460607265,0.15640839257048986,0.2296675148418113
2020-05-09,0.12554196576767881,0.14505806789852368,0.15689196101867542,0.2298613684088771
2020-05-14,0.1265628658966073,0.15049758769434474,0.16222013455196221,0.23006900104478065
2020-05-14,0.12864376145520762,0.15153187418244266,0.1627128716800471,0.23013843316741592
2020-05-24,0.11938762776464884,0.14828366154746048,0.16146630821878533,0.23744122718009822
2020-05-24,0.1214751055360216,0.1494026003849984,0.16200918711167495,0.2375932789846725
2020-05-29,0.23367494660897664,0.24319031598270052,0.23898551676210122,0.2998275387655035
2020-05-29,0.23596215411033317,0.24673870042816248,0.24577491435336907,0.30112561029395885
2020-06-03,0.13580034597195176,0.1565517636670206,0.16346311096399144,0.23560781620134294
2020-06-03,0.1342275482635105,0.15693263101371957,0.16486533030024048,0.23963812302457946
2020-06-08,0.12785441699635408,0.14397899323008406,0.15079596522789102,0.22185718401965054
2020-06-08,0.11730604985419149,0.13938046231783352,0.15011992446733585,0.22827656540788313
2020-06-13,0.15457989055663032,0.16661413660766927,0.16711430258768972,0.2225374944634146
2020-06-13,0.15657338282327798,0.16774278645189264,0.1678396678142642,0.2226906888499982
2020-06-18,0.12586303874152352,0.14786358041003184,0.15958398711280333,0.2277826071746626
2020-06-18,0.11816612897917136,0.14600553978301295,0.16117358594896855,0.23497482868322844
2020-06-23,0.2254535062221348,0.2413668691654264,0.245029429056942,0.29847626918291764
2020-06-23,0.22234569340622065,0.23721690720447322,0.24109163366657885,0.2936174575246314
2020-06-28,0.14976486508598513,0.17394073413010025,0.18196299407267968,0.24937503923805293
2020-06-28,0.1517795919806731,0.17494763081153428,0.1824997394160702,0.24951193730187018
2020-07-03,0.15038017775378737,0.15846090930720036,0.15918167439516032,0.20693940911112782
2020-07-03,0.1458438014220679,0.16068082089110122,0.16411969388206124,0.2154858450545948
2020-07-08,0.7329122641837689,0.6796263280987719,0.642844683326108,0.5812263444616745
2020-07-13,0.12988924515296013,0.1582228414839085,0.16507129100482335,0.24200175778954144
2020-07-13,0.1322898067578789,0.15951303615543264,0.16552612760619198,0.24226315572687526
2020-07-23,0.14867792917120026,0.15987772040312942,0.1554599951475531,0.23347745201390677
2020-07-23,0.1503596181425097,0.16100685173047102,0.15594134087406122,0.2343804408767883
2020-07-28,0.1417816414812753,0.1627810264618232,0.1663569003960011,0.2537279612857481
2020-08-02,0.12885181905638712,0.15372123425188156,0.15837362196616278,0.24074641798188992
2020-08-02,0.1311580883051325,0.15489680829354674,0.1587239021573642,0.24079723598597325
2020-08-07,0.14516590873826032,0.16208135955033998,0.16438526388942448,0.24300558294722213
2020-08-07,0.14906445516705685,0.1639251616306856,0.16450698912243125,0.24224824620714516
2020-08-12,0.3980846368328945,0.38022622202202233,0.3648500909833824,0.34632137361867515
2020-08-17,0.4267394578236777,0.3897914013885902,0.35593469791166116,0.40855823942688496
2020-08-17,0.43239434445415137,0.39590883117151837,0.3620679444150308,0.41625120008726907
2020-08-22,0.11768007863597334,0.14322711953664782,0.14750187552721,0.2237951956072191
2020-08-22,0.12131272657683372,0.1443768554262302,0.14736314905005835,0.22254789393453525
2020-08-27,0.20326007762034498,0.2008169977646772,0.1938175234464411,0.23709024347811372
2020-08-27,0.20484306894706603,0.20316635307570866,0.19575317887003824,0.23899939748782426
2020-09-01,0.4394256213906403,0.416845757541277,0.39475425129845265,0.41474948884736523
2020-09-01,0.4372302322497768,0.4154778977619502,0.39383757599580965,0.41430496303770725
2020-09-06,0.31993019830145547,0.3017876683897869,0.2816359359439376,0.27996159833587414
2020-09-06,0.325394575415585,0.3051443902044518,0.2856755046403879,0.2739267602110626
2020-09-11,0.11876421893940182,0.14353746089125158,0.14834278475917853,0.23327787735534117
2020-09-11,0.11554158735204044,0.14249001909945738,0.14833040603509004,0.23676810973677362
2020-09-16,0.12151654496365837,0.13938085342882767,0.14356105864219887,0.21854687021867059
2020-09-16,0.11210066476643844,0.13403248685090305,0.14109116713576803,0.22172201478115575
2020-09-21,0.12181501080045623,0.13517339862194264,0.13363412238887093,0.18048533206818637
2020-09-21,0.12507550943641083,0.13700721566400004,0.13466654604511466,0.1804455197149472
2020-09-26,0.8937483253885475,0.8137709009282659,0.7617586469948218,0.7013488322623784
2020-10-01,0.10181990960906778,0.12848714712788742,0.13767051875104033,0.21373984761811635
2020-10-01,0.09662901189695888,0.12580573275241896,0.13636873500654992,0.21533692354856843
2020-10-06,0.09721461028549509,0.11926340963398825,0.1303148293038902,0.2078335343588048
2020-10-06,0.09416904129376023,0.11743872252748551,0.12928790104393448,0.20902285455542274
2020-10-11,0.10001788719189084,0.12408329507486035,0.13365061186912305,0.19924826689587277
2020-10-11,0.11133928911650678,0.12817670411639853,0.1369008329093711,0.17983034885896976
2020-10-16,0.11026339825518794,0.1250518990841476,0.13196189898070407,0.1946429522438336
2020-10-16,0.11321850625504883,0.12671548429020274,0.1326036802425472,0.19449821813630297
2020-10-21,0.10060435958513458,0.12214045107068872,0.13081426563009887,0.19385162665121924
2020-10-21,0.10352591996659717,0.12342576658789282,0.13128811592458386,0.1938102486314877
2020-10-26,0.16451931320947064,0.17092353784767658,0.16922231918757247,0.2091432621045515
2020-10-26,0.1671567517192804,0.17223333142119343,0.16960544508506353,0.20909858949896606
2020-10-31,0.10572084615015703,0.12366209984944262,0.13072779690440223,0.18728645678265834
2020-10-31,0.10878621350202802,0.12513548126212526,0.13118119846038245,0.18739744259113145
2020-11-05,0.13357110189104388,0.14232299909439805,0.1448585017975684,0.191127281002764
2020-11-05,0.1362022313733272,0.14372647433046118,0.14513993479289186,0.19090171048758645
2020-11-10,0.1585820184863187,0.17527710387904244,0.17802744397351478,0.20355631274209363
2020-11-10,0.16187404458044669,0.1767777712785918,0.17847220271943925,0.20339352123086657
2020-11-15,0.17623226219012766,0.17591108887595322,0.17044710936155524,0.19282635405372117
2020-11-15,0.17903359153492512,0.1772201352102399,0.17088769914075966,0.19254688187958988
2020-11-20,0.10098188993408765,0.11658034354572822,0.12056552373984496,0.17929290386042265
2020-11-20,0.10430717908256791,0.11820938186783489,0.12107134921538001,0.1791035483989276
2020-11-30,0.10748976086651912,0.1222336963891588,0.1244741553591799,0.1716032664679922
2020-11-30,0.110309103510407,0.12342194453352111,0.12455599159661487,0.17113371895867996
2020-12-05,0.1305192194519181,0.13944781108558466,0.1399680022494291,0.17527643356426362
2020-12-05,0.13316395120845692,0.14059933833687085,0.14007841262915183,0.17506889948193544
2020-12-10,0.1094773124590339,0.12394220679135703,0.12637495911625274,0.16296851166232992
2020-12-10,0.11270053894135786,0.12525933724601063,0.1266622070546681,0.162516364689608
2020-12-15,0.15096570373177629,0.15656940833059843,0.15486595152631089,0.19237920632397987
2020-12-15,0.15393464092362014,0.15789308836625832,0.1551949288166706,0.1919750716817398
2020-12-20,0.10460413276144676,0.1145257303826193,0.11345991662442718,0.14893176697721702
2020-12-20,0.11034263373146601,0.11568171793552828,0.1148719675262206,0.13887762429458497
2020-12-25,0.10025947717704196,0.11212256886290072,0.11705846305322373,0.16356550126436353
2020-12-25,0.10347273893364663,0.11359316623110632,0.11732631530937655,0.16307499814271656
2020-12-30,0.21889320365889567,0.2074996251578691,0.19866141383003844,0.20263253584557184
2020-12-30,0.22011571525163617,0.21068269190440678,0.20158230587155498,0.2118088162192103
2021-01-04,0.10549354483482398,0.11299212897352877,0.11187336899944607,0.15264802098213165
2021-01-04,0.1123343898376969,0.11697120618103964,0.11380310387340001,0.1526283969715464
2021-01-09,0.16703277865600397,0.1637093253499921,0.15649390933259108,0.15852153160532328
2021-01-14,0.16238007374591049,0.16682944833507476,0.1619300421956006,0.19192498624669801
2021-01-19,0.18634001905243752,0.18299638060112053,0.17193534847810904,0.1862032789752686
2021-01-24,0.9930084430697929,0.9279535586962709,0.8923116211404942,0.8410338804247959
2021-01-29,0.08837513957838262,0.10914743210570807,0.11850760056837585,0.16681854387091738
2021-01-29,0.1199059063496527,0.12868636471782,0.12968671463943773,0.16816757230005053
2021-02-03,0.0952047127041014,0.11034465191685776,0.12155043977652426,0.16379934106402133
2021-02-03,0.11681720371155772,0.12305471152860553,0.13084877800148764,0.1497764464476986
2021-02-08,0.10026443701740027,0.11693875807448134,0.12301836632401751,0.16647943831984968
2021-02-08,0.0909723438729863,0.10999684873060563,0.1177627617946908,0.16466430460954273
2021-02-13,0.13045821347193537,0.1390115746848967,0.1436881444186045,0.1786401944364249
2021-02-18,0.10828454251110373,0.12479132700320968,0.13163032280998066,0.16616339270684724
2021-02-18,0.11120424589117167,0.12578937662042114,0.1315405596865093,0.16551178495760224
2021-02-23,0.07503252672372372,0.09787455267679224,0.11292546622518174,0.1612068587834464
2021-02-23,0.08638535256883477,0.10427023785454137,0.1159092622493725,0.16073193117048362
2021-02-28,0.10933762132293129,0.1330121934659356,0.14401623679565456,0.18502253547881706
2021-02-28,0.10261706989310512,0.12834044881373669,0.141136886685017,0.1847302238802461
2021-03-05,0.18642667200185076,0.20801600950176843,0.22508875182084312,0.2811337374844955
2021-03-05,0.09436043497109699,0.11276461531661752,0.1259505894876813,0.1766739661513607
2021-03-10,0.07792690785334702,0.1092270224877067,0.12639705646424015,0.17618988302405253
2021-03-10,0.11145897556943378,0.1279367998864001,0.13526062878686007,0.17463752634286303
2021-03-15,0.1469869307426031,0.15966308632559748,0.16864016528412687,0.1986074906359998
2021-03-15,0.155486864632714,0.1662950789980262,0.17454977754915693,0.1998076740133593
2021-03-20,0.10124152951764245,0.13195071437236522,0.14686080134965734,0.20075842788238646
2021-03-20,0.122578059510185,0.14203706018821105,0.15034632986671756,0.19636497266736963
2021-03-25,0.12605488813510884,0.1427369188465847,0.15418884839958594,0.20804503823182854
2021-03-30,0.10890171772864105,0.13624939292690022,0.15196265045171964,0.21391748545441405
2021-03-30,0.11197243151796021,0.13783362153358025,0.152603406869222,0.21403571927653411
