TSS,Turbidity,Chlorophyll,date
0.41228433784325635,0.9119902758688758,0.4024247855102923,2020-03-05
0.4605003830396537,0.9022406024781342,0.4568355978142172,2020-03-10
0.4605003830396537,0.9022406024781342,0.4568355978142172,2020-03-15
0.4811045542163981,0.8713250329466353,0.48293993211048103,2020-03-20
0.5505146905928899,0.9035838588968539,0.5447149424194725,2020-03-25
0.5505146905928899,0.9035838588968539,0.5447149424194725,2020-03-30
0.5913182155890697,0.8895546771655514,0.5912159584219389,2020-04-04
0.5913182155890697,0.8895546771655514,0.5912159584219389,2020-04-09
0.5744175617421756,0.888337092788051,0.5748160477678308,2020-04-19
0.5744175617421756,0.888337092788051,0.5748160477678308,2020-04-24
0.6183115004897701,0.8894364721052446,0.6198785283465195,2020-04-29
0.6324588956560373,0.8807209847774129,0.6249163328822219,2020-05-04
0.6324588956560373,0.8807209847774129,0.6249163328822219,2020-05-09
0.6740941214974516,0.873382307430725,0.66298134505563,2020-05-14
0.5539086704689324,0.8811428463991653,0.5576909087390944,2020-05-24
0.634534885266594,0.858228245735797,0.6385653139347465,2020-05-29
0.634534885266594,0.858228245735797,0.6385653139347465,2020-06-03
0.6358757676985884,0.8792527212135024,0.6411431603730798,2020-06-08
0.6238446272280764,0.8929203420975542,0.6251973826056227,2020-06-13
0.6238446272280764,0.8929203420975542,0.6251973826056227,2020-06-18
0.05757752446463593,0.47283860278262224,0.0,2020-06-23
0.05757752446463593,0.47283860278262224,0.0,2020-06-28
0.6235759514982899,0.8708345117669565,0.6318839062338186,2020-07-03
0.6391147432148665,0.8153027788518106,0.648822505925592,2020-07-08
0.6391147432148665,0.8153027788518106,0.648822505925592,2020-07-13
0.7382151475389203,0.8151234745637541,0.7437021199773411,2020-07-23
0.7382151475389203,0.8151234745637541,0.7437021199773411,2020-07-28
1.0000000000000002,0.7323274154007702,0.9999999999999999,2020-08-02
1.0000000000000002,0.7323274154007702,0.9999999999999999,2020-08-07
0.9262759529759232,0.821016136147414,0.9222569107187456,2020-08-12
0.9262759529759232,0.821016136147414,0.9222569107187456,2020-08-17
0.19585237298867764,0.6727732786969929,0.13711394704460828,2020-08-22
0.19585237298867764,0.6727732786969929,0.13711394704460828,2020-08-27
0.8301327789895205,0.8432091978918035,0.8286463108754697,2020-09-01
0.8301327789895205,0.8432091978918035,0.8286463108754697,2020-09-06
0.701420220804488,0.8455394670778495,0.7024003756879201,2020-09-11
0.701420220804488,0.8455394670778495,0.7024003756879201,2020-09-16
0.7047532216939205,0.8598547845914815,0.7074879662633046,2020-09-21
0.6058622870748918,0.8610761018697848,0.6070154910736129,2020-09-26
0.6058622870748918,0.8610761018697848,0.6070154910736129,2020-10-01
0.5858786354564602,0.8844639568796051,0.5863041871992493,2020-10-06
0.41359556450279045,0.8724613343684127,0.4075617636884678,2020-10-11
0.41359556450279045,0.8724613343684127,0.4075617636884678,2020-10-16
0.49178356741857976,0.8909148831194531,0.4888621326207825,2020-10-21
0.49178356741857976,0.8909148831194531,0.4888621326207825,2020-10-26
0.41404877336857315,0.8755737734763032,0.4029275448683492,2020-10-31
0.41404877336857315,0.8755737734763032,0.4029275448683492,2020-11-05
0.41404877336857315,0.8755737734763032,0.4029275448683492,2020-11-10
0.5314050650189353,0.8171313624403187,0.5340629171288382,2020-11-15
0.5314050650189353,0.8171313624403187,0.5340629171288382,2020-11-20
0.400097598892301,0.8669191923111679,0.38534121339376126,2020-11-30
0.400097598892301,0.8669191923111679,0.38534121339376126,2020-12-05
0.44249096144660904,0.8920285854341774,0.43301254402515776,2020-12-10
0.3894049271289599,0.8574661986844929,0.3749188028425004,2020-12-15
0.3894049271289599,0.8574661986844929,0.3749188028425004,2020-12-20
0.40591361701504636,0.8957014314368239,0.3913268645119383,2020-12-25
0.05850931881238974,0.0,0.0,2020-12-30
0.05850931881238974,0.0,0.0,2021-01-04
0.05850931881238974,0.0,0.0,2021-01-09
0.1724823617977862,0.7687155482658317,0.10683830010135575,2021-01-14
0.1724823617977862,0.7687155482658317,0.10683830010135575,2021-01-19
0.42224574825543937,0.9121038023495704,0.41008868057215364,2021-01-24
0.42224574825543937,0.9121038023495704,0.41008868057215364,2021-01-29
0.35713557456652256,0.9141816220606109,0.3374018828255201,2021-02-03
0.35713557456652256,0.9141816220606109,0.3374018828255201,2021-02-08
0.35713557456652256,0.9141816220606109,0.3374018828255201,2021-02-13
0.3703479128242082,0.935943584044822,0.35480356836190746,2021-02-18
0.3703479128242082,0.935943584044822,0.35480356836190746,2021-02-23
0.3703479128242082,0.935943584044822,0.35480356836190746,2021-02-28
0.371829219915808,0.9340261786586823,0.35712996095497945,2021-03-05
0.371829219915808,0.9340261786586823,0.35712996095497945,2021-03-10
0.34001788919882014,0.8829007405071556,0.32090658417498585,2021-03-15
0.34001788919882014,0.8829007405071556,0.32090658417498585,2021-03-20
0.4764509804870751,0.9346496767620949,0.4696675920212,2021-03-25
0.4764509804870751,0.9346496767620949,0.4696675920212,2021-03-30
0.4764509804870751,0.9346496767620949,0.4696675920212,2021-04-04
0.46090893153746193,0.9211312475054403,0.4569630909748988,2021-04-09
0.5925207311077532,0.88983671929014,0.5935804619469953,2021-04-14
0.5925207311077532,0.88983671929014,0.5935804619469953,2021-04-19
0.5820088702581458,0.9064101395224773,0.5746357791711227,2021-04-24
0.5364201146763066,0.9062072620324486,0.5399897001906893,2021-04-29
0.5364201146763066,0.9062072620324486,0.5399897001906893,2021-05-04
0.33997649999209556,0.8546632361794753,0.3174845623556351,2021-05-09
0.33997649999209556,0.8546632361794753,0.3174845623556351,2021-05-14
0.6051725621256707,0.8951662849232431,0.6026150548282059,2021-05-19
0.6051725621256707,0.8951662849232431,0.6026150548282059,2021-05-24
0.6051725621256707,0.8951662849232431,0.6026150548282059,2021-05-29
0.6437633830009573,0.8657638210582908,0.6489775064953831,2021-06-03
0.5664243519952306,0.8307048104945347,0.5790264714778817,2021-06-08
0.5664243519952306,0.8307048104945347,0.5790264714778817,2021-06-13
0.5664243519952306,0.8307048104945347,0.5790264714778817,2021-06-18
0.5693907150934512,0.8659267480356805,0.5780780304771572,2021-06-23
0.5693907150934512,0.8659267480356805,0.5780780304771572,2021-06-28
0.6112644085484151,0.8432786959338316,0.6169623072849585,2021-07-03
0.6112644085484151,0.8432786959338316,0.6169623072849585,2021-07-08
0.06330317194547841,0.27955195828288026,0.0,2021-08-07
0.7037366876560542,0.8399193688999729,0.7110862681595248,2021-08-12
0.7037366876560542,0.8399193688999729,0.7110862681595248,2021-08-17
0.8324021981346161,0.8536669328820985,0.8359758573866324,2021-08-27
0.6551703708022096,0.8452759606302653,0.6489812413833899,2021-09-06
0.5461603388158938,0.8508150627107554,0.5570378445346229,2021-09-16
0.6323181324557952,0.7930294582735298,0.6280922779056058,2021-09-21
0.6323181324557952,0.7930294582735298,0.6280922779056058,2021-09-26
0.08906198901699991,0.48724949864907696,0.0,2021-10-01
0.673972604786744,0.8567435860423314,0.6737070270068612,2021-10-06
0.673972604786744,0.8567435860423314,0.6737070270068612,2021-10-11
0.673972604786744,0.8567435860423314,0.6737070270068612,2021-10-16
0.7028795638201106,0.835253517994657,0.6968723031819715,2021-10-21
0.7028795638201106,0.835253517994657,0.6968723031819715,2021-10-26
0.5503614877761602,0.8474390610934663,0.5525655443486952,2021-10-31
0.3187771033554474,0.7511983013700161,0.2946400325666974,2021-11-10
0.4177594153614599,0.8646356598129827,0.40787353728218817,2021-11-15
0.4177594153614599,0.8646356598129827,0.40787353728218817,2021-11-20
0.42885797311340146,0.8776371885876013,0.4209145298901909,2021-11-25
0.5067548984754191,0.8593392555459038,0.5018167972927831,2021-12-05
0.4586874505297638,0.8368738862504721,0.45438648531335557,2021-12-10
0.4586874505297638,0.8368738862504721,0.45438648531335557,2021-12-15
0.449670566483374,0.882046050223684,0.4378114322012901,2021-12-20
0.5219771516581402,0.8551356141174133,0.5176608103287546,2021-12-25
0.5219771516581402,0.8551356141174133,0.5176608103287546,2021-12-30
0.49962696136473084,0.8918449971770408,0.4944866769171732,2022-01-24
0.49962696136473084,0.8918449971770408,0.4944866769171732,2022-01-29
0.4299923538194117,0.8972049684079473,0.42031027249491476,2022-02-08
0.47221669099876196,0.913899257280373,0.4674591509497173,2022-02-13
0.47221669099876196,0.913899257280373,0.4674591509497173,2022-02-18
0.49785926949360104,0.9142897440982729,0.4971345274476197,2022-02-28
0.49785926949360104,0.9142897440982729,0.4971345274476197,2022-03-05
0.46512838493402353,0.8566906174033964,0.46454601263766065,2022-03-10
0.4786239126053464,0.9492111686241356,0.4767737012626067,2022-03-15
0.4786239126053464,0.9492111686241356,0.4767737012626067,2022-03-20
0.4665333789209114,0.9331679023802353,0.46109462778022947,2022-03-25
0.4665333789209114,0.9331679023802353,0.46109462778022947,2022-03-30
0.5148477773900206,0.9141268231748205,0.5137373927483327,2022-04-04
0.48780759521508066,0.9081607006293801,0.4872647636945545,2022-04-09
0.48780759521508066,0.9081607006293801,0.4872647636945545,2022-04-14
0.5446400997190171,0.9068386702360534,0.5467103796631545,2022-04-19
0.5349938414016868,0.9178928284914902,0.5349160646479952,2022-04-24
0.5349938414016868,0.9178928284914902,0.5349160646479952,2022-04-29
0.5136433709528572,0.8867407683898074,0.5201083876759035,2022-05-04
0.5136433709528572,0.8867407683898074,0.5201083876759035,2022-05-09
0.5474693273799003,0.905025875525024,0.5521839974291756,2022-05-14
0.5370446072789721,0.8815873895066806,0.5414314735539838,2022-05-19
0.5370446072789721,0.8815873895066806,0.5414314735539838,2022-05-24
0.5704953872926997,0.8667143447164922,0.5772050550241841,2022-05-29
0.5229772474350216,0.8823869210235997,0.5290773836569789,2022-06-03
0.5229772474350216,0.8823869210235997,0.5290773836569789,2022-06-08
0.5229772474350216,0.8823869210235997,0.5290773836569789,2022-06-13
0.6475858884899222,0.85985313977049,0.6482812155041546,2022-06-23
0.6475858884899222,0.85985313977049,0.6482812155041546,2022-06-28
0.6475858884899222,0.85985313977049,0.6482812155041546,2022-07-03
0.9061549620867788,0.8199725705460279,0.8977394168641151,2022-07-13
0.9061549620867788,0.8199725705460279,0.8977394168641151,2022-07-18
0.9061549620867788,0.8199725705460279,0.8977394168641151,2022-07-28
0.9061549620867788,0.8199725705460279,0.8977394168641151,2022-08-02
0.7988242923159004,0.8262736792137486,0.7705445245940576,2022-08-12
0.7988242923159004,0.8262736792137486,0.7705445245940576,2022-08-17
0.6263747368095245,0.8060246277347185,0.6332963433792563,2022-08-27
0.7765522234006317,0.8270391969232995,0.7744137568402549,2022-09-01
0.7765522234006317,0.8270391969232995,0.7744137568402549,2022-09-06
0.7531007346721468,0.866089921140297,0.752294855220452,2022-09-11
0.6924641754463206,0.8307801237684962,0.7016845127536484,2022-09-21
0.7534636774768624,0.8315803586460366,0.7511443446054515,2022-09-26
0.6411332825415934,0.8552933269915752,0.6471429392777243,2022-10-01
0.6411332825415934,0.8552933269915752,0.6471429392777243,2022-10-06
0.7329426098361747,0.8447907027609003,0.7277422673097638,2022-10-11
0.7329426098361747,0.8447907027609003,0.7277422673097638,2022-10-16
0.6123603419528043,0.8625049089524099,0.614001449496843,2022-10-21
0.5423387062307283,0.8819982583547965,0.5452767232826136,2022-10-26
0.5423387062307283,0.8819982583547965,0.5452767232826136,2022-10-31
0.38843885523701105,0.8237702243128677,0.37690716725892975,2022-11-05
0.5147546953877329,0.8825226303997056,0.5128684177304793,2022-11-10
0.5147546953877329,0.8825226303997056,0.5128684177304793,2022-11-15
0.48073285254658304,0.8742203791102046,0.472631822504881,2022-11-20
0.48073285254658304,0.8742203791102046,0.472631822504881,2022-11-25
0.4234795590525333,0.8852417530550909,0.4134641864228933,2022-11-30
0.4085338738388782,0.8912183663221374,0.395189865311988,2022-12-05
0.4085338738388782,0.8912183663221374,0.395189865311988,2022-12-10
0.4424670030623725,0.9092866661764218,0.43238656781041623,2022-12-15
0.4424670030623725,0.9092866661764218,0.43238656781041623,2022-12-20
0.4424670030623725,0.9092866661764218,0.43238656781041623,2022-12-25
0.3758786215240646,0.948266650027783,0.3579008168007167,2023-01-09
0.3758786215240646,0.948266650027783,0.3579008168007167,2023-01-14
0.3758786215240646,0.948266650027783,0.3579008168007167,2023-01-19
0.5357671611240777,0.8922119939157205,0.530829589001086,2023-02-03
0.444033018888063,0.8969861443273794,0.43755263748063133,2023-02-08
0.444033018888063,0.8969861443273794,0.43755263748063133,2023-02-13
0.4297266749939259,0.9234952021908867,0.42150045682665077,2023-02-18
0.4267285177964404,0.9215553599856847,0.4178657313284169,2023-02-23
0.4267285177964404,0.9215553599856847,0.4178657313284169,2023-02-28
0.49055711662308865,0.9301467659040314,0.48474043066941147,2023-03-05
0.44671669613785725,0.9262859786581801,0.4408143097401206,2023-03-10
0.44671669613785725,0.9262859786581801,0.4408143097401206,2023-03-15
0.37251579088549325,0.9049924194042356,0.3539025077993069,2023-03-20
0.37251579088549325,0.9049924194042356,0.3539025077993069,2023-03-25
0.37251579088549325,0.9049924194042356,0.3539025077993069,2023-03-30
0.595246690480226,0.9034369821513666,0.5926264819300328,2023-04-04
0.595246690480226,0.9034369821513666,0.5926264819300328,2023-04-09
0.5340295789535261,0.9117501792630116,0.53427124795076,2023-04-14
0.5340295789535261,0.9117501792630116,0.53427124795076,2023-04-19
0.5340295789535261,0.9117501792630116,0.53427124795076,2023-04-24
0.6608958570644006,0.8864415073931147,0.6599869316022279,2023-05-04
0.6608958570644006,0.8864415073931147,0.6599869316022279,2023-05-09
0.4041195501968218,0.5907362461312753,0.39883864198000024,2023-05-14
0.4041195501968218,0.5907362461312753,0.39883864198000024,2023-05-19
0.03150868023971665,0.03512388320050325,0.0,2023-05-29
0.03150868023971665,0.03512388320050325,0.0,2023-06-03
0.6532278980767103,0.8652561204702287,0.6576522513101494,2023-06-08
0.6532278980767103,0.8652561204702287,0.6576522513101494,2023-06-13
0.6532278980767103,0.8652561204702287,0.6576522513101494,2023-06-18
0.7643964898879341,0.8563777968066011,0.7767203236759607,2023-06-28
0.7643964898879341,0.8563777968066011,0.7767203236759607,2023-07-03
0.7643964898879341,0.8563777968066011,0.7767203236759607,2023-07-13
0.6013110490652187,0.7979313996249642,0.6041096253081382,2023-08-12
0.6013110490652187,0.7979313996249642,0.6041096253081382,2023-08-17
0.7366566169064332,0.8270859133264188,0.739939209110929,2023-08-27
0.7366566169064332,0.8270859133264188,0.739939209110929,2023-09-01
0.7108905046987075,0.8578104892735605,0.715478158168457,2023-09-06
0.7652064632685478,0.8348171183064601,0.7678771908894523,2023-09-16
0.7671876817813337,0.8306202350866292,0.7618780778617944,2023-09-21
0.7238198771044819,0.8503639726394749,0.7193620007390016,2023-09-26
0.7238198771044819,0.8503639726394749,0.7193620007390016,2023-10-01
0.6329714216625597,0.8598408846832342,0.636152349759437,2023-10-06
0.6329714216625597,0.8598408846832342,0.636152349759437,2023-10-11
0.6385453220582671,0.839989407476331,0.6397986908142552,2023-10-16
0.6385453220582671,0.839989407476331,0.6397986908142552,2023-10-21
0.6385453220582671,0.839989407476331,0.6397986908142552,2023-10-26
0.49368363367396273,0.8755368186946102,0.49476213174571176,2023-10-31
0.3022957774719417,0.784906208052851,0.27319325067712147,2023-11-05
0.5713970619797009,0.8540071847556585,0.5715278550940278,2023-11-15
0.5713970619797009,0.8540071847556585,0.5715278550940278,2023-11-20
0.3438847427971823,0.7921165413535369,0.3229993672529137,2023-11-25
0.5899184349938811,0.8376612718940397,0.5899526190900758,2023-12-05
0.4778547485321136,0.8545316257988793,0.47206593124543694,2023-12-10
0.5026577641293939,0.8832224786030085,0.4964129619163796,2023-12-15
0.5026577641293939,0.8832224786030085,0.4964129619163796,2023-12-20
0.5026577641293939,0.8832224786030085,0.4964129619163796,2023-12-25
0.3374812586859244,0.9255462358576831,0.3144421297387287,2024-01-29
0.3374812586859244,0.9255462358576831,0.3144421297387287,2024-02-03
0.3374812586859244,0.9255462358576831,0.3144421297387287,2024-02-08
0.45231286780943525,0.8965187884241514,0.44821443717264836,2024-02-18
0.45231286780943525,0.8965187884241514,0.44821443717264836,2024-02-23
0.4839354927138848,0.9220266514068509,0.47915182870476,2024-02-28
0.5031149243141624,0.922165144131474,0.5004209030510303,2024-03-04
0.5031149243141624,0.922165144131474,0.5004209030510303,2024-03-09
0.487149281390707,0.9280549783170837,0.48144536059451853,2024-03-14
0.487149281390707,0.9280549783170837,0.48144536059451853,2024-03-19
0.4479367455995795,0.9274973947489906,0.4442637247294655,2024-03-29
0.5031219205929836,0.8549661997997171,0.5084045624792574,2024-04-08
0.5911149377660203,0.891804364174472,0.5966655854457188,2024-04-13
0.5911149377660203,0.891804364174472,0.5966655854457188,2024-04-18
0.6269181810851732,0.8999010217067471,0.6263642936160425,2024-04-23
0.6269181810851732,0.8999010217067471,0.6263642936160425,2024-04-28
0.5500333212751951,0.8810187048799512,0.5546250460744628,2024-05-03
0.5898628272612692,0.9054456567699114,0.59363286659076,2024-05-08
0.5898628272612692,0.9054456567699114,0.59363286659076,2024-05-13
0.5007436734109854,0.9274446956821256,0.5033221437092606,2024-05-18
0.5282444315755186,0.9391680264580875,0.5312825859619363,2024-05-23
0.5282444315755186,0.9391680264580875,0.5312825859619363,2024-05-28
0.5049279349253799,0.9167829254902142,0.5064298258311601,2024-06-02
0.5049279349253799,0.9167829254902142,0.5064298258311601,2024-06-07
0.5339998707746194,0.9197961359818967,0.5356825623254148,2024-06-12
0.4813195571940765,0.8987799036315973,0.4823457937384003,2024-06-17
0.4813195571940765,0.8987799036315973,0.4823457937384003,2024-06-22
0.8370745716891601,0.8486716731892014,0.8484879303035539,2024-07-07
0.8370745716891601,0.8486716731892014,0.8484879303035539,2024-07-17
0.9416399114463505,0.8294306814425167,0.9432830608917604,2024-07-22
0.42785645545795536,0.816349848286565,0.40715269839447327,2024-08-06
0.8378187565451471,0.8056287460102396,0.8359397086294845,2024-08-21
0.8378187565451471,0.8056287460102396,0.8359397086294845,2024-08-26
0.9024764629040323,0.8238158046817297,0.8836733685511359,2024-08-31
0.9024764629040323,0.8238158046817297,0.8836733685511359,2024-09-05
0.7792600070406348,0.83221879230491,0.7836438240465142,2024-09-10
0.7792600070406348,0.83221879230491,0.7836438240465142,2024-09-15
0.49164874823500404,0.817483192073645,0.4893699500323392,2024-09-20
0.49164874823500404,0.817483192073645,0.4893699500323392,2024-09-25
0.7214753635103734,0.8631574695431412,0.7211153160489627,2024-09-30
0.7214753635103734,0.8631574695431412,0.7211153160489627,2024-10-05
0.6463793240005298,0.8653398802411059,0.6506300808516445,2024-10-10
0.5516562078524314,0.8819914050159581,0.5544600704067867,2024-10-15
0.5516562078524314,0.8819914050159581,0.5544600704067867,2024-10-20
0.5610998669019616,0.8891585750297437,0.560132360912807,2024-10-25
0.46408823304231217,0.8894478371346755,0.45855499120023807,2024-10-30
0.46408823304231217,0.8894478371346755,0.45855499120023807,2024-11-04
0.4200636506501205,0.8569602187753769,0.41250209899102697,2024-11-09
0.4200636506501205,0.8569602187753769,0.41250209899102697,2024-11-14
0.592144125142869,0.9126407581278966,0.6044276817125608,2024-11-19
0.42379700113936125,0.8933762405412078,0.4130194118744272,2024-11-24
0.42379700113936125,0.8933762405412078,0.4130194118744272,2024-11-29
0.4798638967375004,0.917032199808606,0.4720981878967449,2024-12-04
0.4629763096166608,0.8845537736283482,0.4545842882072617,2024-12-09
0.4629763096166608,0.8845537736283482,0.4545842882072617,2024-12-14
0.46755529104328875,0.8978073856212119,0.4619463687684094,2024-12-19
0.46755529104328875,0.8978073856212119,0.4619463687684094,2024-12-29
0.5447714907212442,0.8873971996124188,0.540499914415523,2025-01-13
0.5447714907212442,0.8873971996124188,0.540499914415523,2025-01-18
0.5447714907212442,0.8873971996124188,0.540499914415523,2025-01-23
0.4074102179876544,0.8828861313676344,0.3939082794668204,2025-01-28
0.4074102179876544,0.8828861313676344,0.3939082794668204,2025-02-02
0.5274784898832532,0.9003769721680586,0.5239766566078595,2025-02-07
0.4679227465509379,0.9167772110505954,0.46036291606491636,2025-02-12
0.4679227465509379,0.9167772110505954,0.46036291606491636,2025-02-17
0.5011482667269982,0.9147195645688033,0.4987804564193147,2025-02-22
0.5328483478706321,0.8975547682878198,0.5292092261052933,2025-03-04
0.5394832316280864,0.8820467392789657,0.5466849212013966,2025-03-09
0.5394832316280864,0.8820467392789657,0.5466849212013966,2025-03-14
0.5059748084981528,0.9210757071975306,0.5024214286211468,2025-03-19
0.49577794777798245,0.7852413618036662,0.5006668739423338,2025-03-24
0.49577794777798245,0.7852413618036662,0.5006668739423338,2025-03-29
0.48061186498627406,0.9307923987515496,0.47775498102216707,2025-03-31
0.48061186498627406,0.9307923987515496,0.47775498102216707,2025-04-03
0.5509193853459464,0.9124461068543532,0.5547592121115016,2025-04-08
0.5509193853459464,0.9124461068543532,0.5547592121115016,2025-04-13
