B2_Blue,B3_Green,B4_Red,B8_NIR,NDVI,NDWI,Turbidity_Index,date,TSS,Turbidity,Chlorophyll
0.0013855649685555,0.004098855967552,0.0090113127738751,0.0319208754672208,0.6718565906811012,0.2102688789142555,0.8564950232300599,2019-01-20,1.176306993121507,0.9644736369789184,0.07883911732245259
0.0327897881791756,0.0253575983666534,0.0224815738043467,0.0463422825632748,0.6218961113725692,0.3634713940881504,0.4541316581663603,2019-01-25,1.176306993121507,0.9644736369789184,0.07883911732245259
0.0929831558702237,0.0848253911914732,0.0818227445076071,0.0840269006493797,0.3294843673993532,0.6269965618656489,0.3755519041458757,2019-01-30,1.176306993121507,0.9644736369789184,0.07883911732245259
0.0143255490404153,0.0102808991666028,0.0116639175992695,0.0419320682619548,0.7254179614325356,0.2183937809566472,0.6650404849123333,2019-02-04,1.176306993121507,0.9644736369789184,0.07883911732245259
0.0647698345624237,0.074829343725134,0.0841806898483875,0.1335278713541876,0.6088264703953478,0.3157734252394514,0.655097430100072,2019-02-09,0.9486678708702994,0.4034827464794983,-0.026342451998021616
0.0563950027078745,0.0499102726865674,0.0487113370183638,0.0302887517265781,0.1832348830597211,0.721216934870972,0.4580821145886369,2019-02-19,1.2044621037614969,0.9826864153830867,0.08942912917466889
0.0087579533721215,0.0076606207734099,0.0117903894827826,0.046189408635129,0.7601053737082857,0.1555101760871208,0.7948200208020935,2019-02-24,1.2044621037614969,0.9826864153830867,0.08942912917466889
0.0109767650806832,0.0147197423207805,0.0207253087378811,0.0627457519424314,0.7750564406059504,0.1369264179678473,0.8200774295659032,2019-03-01,1.2044621037614969,0.9826864153830867,0.08942912917466889
0.0792637312592777,0.0866947787600768,0.0970685827144037,0.1463981825777228,0.5808062944787034,0.3413400310173163,0.6452216635925279,2019-03-06,1.1962863855876231,0.9804796056758266,0.08776202736822461
0.0290263859461141,0.0329965153961353,0.0392572522534504,0.0589335261304289,0.5324519830306987,0.3583393751394815,0.7248828183718721,2019-03-11,1.1962863855876231,0.9804796056758266,0.08776202736822461
0.0218714001943771,0.0247625957459151,0.0314658396589587,0.0752349112037898,0.7389533542574944,0.1758835508032644,0.7820302390042437,2019-03-16,1.1748526221691415,0.9895088864703928,0.07891902225882964
0.0190034835776807,0.0226092967590883,0.0286851963191372,0.0607244753681753,0.6641312805905523,0.2386462305445161,0.7727747161910123,2019-03-21,1.1748526221691415,0.9895088864703928,0.07891902225882964
0.0182986955995671,0.0218430497542475,0.0313785316875231,0.0716998866546145,0.7149224465136667,0.1647370093719556,0.8991245127646184,2019-03-26,1.169911129017826,0.726509360660675,0.0781807910214457
0.0157823547905894,0.0236414410392825,0.0348276268451733,0.076780482739874,0.7125820353239547,0.1553978189311788,0.9433163837950396,2019-03-31,1.1753602919934614,1.0039300520591303,0.07897327461941323
0.0199468032720474,0.0230547853933162,0.0320872066093403,0.0636603125067627,0.6476775647022788,0.2254037699726838,0.8729617970342414,2019-04-05,1.1753602919934614,1.0039300520591303,0.07897327461941323
0.0230819917024007,0.03144425653564,0.0409058119959232,0.0824810806273196,0.6870597139950269,0.2039545851924178,0.8339228934438907,2019-04-10,1.2092634524996424,0.9571827186118452,0.09324495587327222
0.0260981947638813,0.0328077974750034,0.0425600426776614,0.0893558954571651,0.715522931262174,0.1807740326253331,0.8351245080022749,2019-04-15,1.2092634524996424,0.9571827186118452,0.09324495587327222
0.028288727230235,0.0359770696935919,0.0441915516288363,0.0957021869788186,0.7393930566252929,0.1785508229181833,0.77062312326778,2019-04-20,1.1447768419069253,0.8945070154088873,0.0665042501652083
0.0296509178358888,0.0325228244168727,0.0391781220926287,0.0747688214890754,0.651790591479813,0.2576043540641547,0.7395054190218078,2019-04-25,1.226056515504616,0.9676908077915365,0.09918103058564458
0.0815204102353973,0.1013236307985274,0.1172228697149111,0.1760826256794387,0.5869508260675989,0.3171612721996149,0.7138414050600543,2019-04-30,1.226056515504616,0.9676908077915365,0.09918103058564458
0.0862000881255147,0.0976878068554346,0.1113288044956627,0.1727168804731882,0.6095370837614165,0.3078908316115743,0.6812038313550541,2019-05-05,1.2212691715519923,0.9874302113664369,0.09719814169372601
0.0327065428451461,0.0425627379557289,0.0516699322490323,0.0983936647056163,0.6833179186062461,0.2252027969289386,0.7651725058660332,2019-05-10,1.2582233776130223,0.9659050177881849,0.11052673194919495
0.1755470943930897,0.1730657770489411,0.1651979393418549,0.2087642805420144,0.4541941434787395,0.5581906524562469,0.2704725861718486,2019-05-15,1.2582233776130223,0.9659050177881849,0.11052673194919495
0.0288114656103355,0.0361099194101214,0.0440082506431003,0.0958111103820202,0.7419065344953126,0.1792490293819201,0.7603787432066222,2019-05-20,1.2550963125319512,0.9667625624500704,0.11041576217602662
0.0902184495523559,0.1083284882540869,0.1233656530981649,0.1965137245195393,0.6366447147638462,0.2861268656814858,0.6803591300093133,2019-05-25,1.2550963125319512,0.9667625624500704,0.11041576217602662
0.0281742449183534,0.0379365743951231,0.0475186757621907,0.1033494460655609,0.75332853744179,0.1591403838959255,0.8017406730983745,2019-05-30,1.2514223884252786,0.9688557722316741,0.10822074707190697
0.0300440808133643,0.0336241420373988,0.0397255456765409,0.0781114851440757,0.6694640385320846,0.2494368223443707,0.7170126810610573,2019-06-04,1.217698930227105,0.9711348021912425,0.09657940762272556
0.0261445399506538,0.0330357571223051,0.0416712753586821,0.086887279099985,0.7085064512294537,0.1959219142428649,0.7989074971511423,2019-06-09,1.217698930227105,0.9711348021912425,0.09657940762272556
0.0319985925099091,0.0404182570825972,0.050696297738155,0.1027323757538935,0.719088684888217,0.1846515521176548,0.8093746934054944,2019-06-14,1.2182958781463045,0.9734402216661396,0.09660967610502125
0.0311497676791824,0.0411842272498634,0.0488797269610254,0.0982329294634229,0.7090246606761736,0.2136810235713088,0.7308946081835055,2019-06-19,1.2658275300579613,0.9557009054952333,0.11327607781688293
0.668773444303506,0.6952807810683374,0.6890411058292475,0.7387999968951499,0.2733809440894231,0.7059606416542528,0.2709153630559391,2019-06-24,1.2658275300579613,0.9557009054952333,0.11327607781688293
0.0371401058411329,0.048248779062827,0.0561223955826519,0.1030513177128495,0.6703496606848446,0.2515467937844944,0.7066823301833343,2019-06-29,1.2351078437657732,0.944040270797242,0.10318102088338618
0.42210323217699,0.4349602085986628,0.4300116984407495,0.4455205025940041,0.2497684640523869,0.7210981706251594,0.283795986165718,2019-07-04,1.2351078437657732,0.944040270797242,0.10318102088338618
0.0995491176780929,0.1096366581376266,0.1150079886102276,0.1424976855000008,0.4401746147572495,0.4963173412195239,0.5069564499695005,2019-07-14,1.288583631376229,0.9259248539900807,0.12560213219458907
0.2225179082095081,0.2278884115858449,0.2249538520098171,0.2448679348827278,0.3197006747063055,0.6522276099122913,0.3207283291249121,2019-07-19,1.3419828875574502,0.8491623490979939,0.14565191080713236
0.0877964199183993,0.0760684831937871,0.0667927557460432,0.0839337141677141,0.4522729213296983,0.5676973967992415,0.245953926632056,2019-07-24,1.3419828875574502,0.8491623490979939,0.14565191080713236
0.2786849937673086,0.2832153131039128,0.2795777067502418,0.2954179928777048,0.2845670709158182,0.6858952105737364,0.3051108003601865,2019-07-29,1.3419828875574502,0.8491623490979939,0.14565191080713236
0.7653249313513,0.7891185162271986,0.7727405146968134,0.8167482492145458,0.2555375941456902,0.7326960171263639,0.233201145503171,2019-08-03,1.3419828875574502,0.8491623490979939,0.14565191080713236
0.0222639854138299,0.0108701521284443,0.0074927485939583,0.0191442895566648,0.5657747297723175,0.4045664548238933,0.4702728503294762,2019-08-23,1.2926694356653758,0.7768563652983268,0.1273176757606929
0.0467790103915101,0.0386937008895043,0.029755898611564,0.033340564903499,0.4166708285266902,0.5954350593540033,0.2504003146119209,2019-08-28,1.2926694356653758,0.7768563652983268,0.1273176757606929
0.0436605206244435,0.041744376470652,0.0409605834994935,0.0837136693913393,0.6947800618487971,0.2946704635753336,0.4849122230322487,2019-09-02,1.2926694356653758,0.7768563652983268,0.1273176757606929
0.0898356614099675,0.0720743895175137,0.0608850324714318,0.0618666709187611,0.3433642373732338,0.6710287589475323,0.202618787098868,2019-09-12,1.3211340146050072,0.9362527051333941,0.13411148539432902
0.7808221742702751,0.7523776631900363,0.6959172516655245,0.7003663855338758,0.2048095499834591,0.824614805010906,0.0804128832960922,2019-09-17,1.3211340146050072,0.9362527051333941,0.13411148539432902
0.5722527686541138,0.5947388742333414,0.5875800064321031,0.6592871810618075,0.3250877994971285,0.664658220163499,0.2680484582144964,2019-09-22,1.3211340146050072,0.9362527051333941,0.13411148539432902
0.3937068576568148,0.4132120480776975,0.4161463098272636,0.4437748768368976,0.2798529361603215,0.6800610611859954,0.3356992280080368,2019-09-27,1.3090673308006189,0.929459671311278,0.12840815151556706
0.1468350470219315,0.1517055121307513,0.1515795876517829,0.1758033106365771,0.3852232431250446,0.579574192795887,0.3813840215404114,2019-10-02,1.3090673308006189,0.929459671311278,0.12840815151556706
0.1643231599115894,0.1657374315399043,0.1592014475288116,0.2132330556211036,0.5028368374813691,0.512480988901698,0.2885392431937323,2019-10-07,1.3090673308006189,0.929459671311278,0.12840815151556706
0.0106620895309774,0.0097577097578011,0.014042155262451,0.060453402693076,0.8432638458633279,0.0909877749595785,0.7863677236528113,2019-10-12,1.252537541656694,0.9399609847686847,0.10925283624365001
0.0389646558739383,0.0385249239007597,0.0371157341615973,0.0661442650193813,0.6109492559737251,0.3667007299851642,0.4732809361404722,2019-10-17,1.2002866069736395,0.9199430523055588,0.0896670764225325
0.1799014154369077,0.1774496590600477,0.1665942303634831,0.2073377453328226,0.4413671280689324,0.5810712191068625,0.2323415160684381,2019-10-22,1.2002866069736395,0.9199430523055588,0.0896670764225325
0.0313296235355778,0.0305713488419495,0.0296926974731071,0.0648822994642856,0.6841227987402121,0.296682584756977,0.5077343457850532,2019-10-27,1.1847150602417218,0.9338625523265913,0.0828822194445939
0.1043269282085675,0.1002182358111963,0.0897864744420809,0.096637878039695,0.3521206077109836,0.6559809660989175,0.2266892625767211,2019-11-01,1.1847150602417218,0.9338625523265913,0.0828822194445939
0.0222081584719692,0.0221043498519646,0.0219734919394697,0.0572924950628735,0.7177913258933757,0.2547514933359912,0.5576793100656983,2019-11-06,1.2285729681722335,0.9387847024718443,0.09965019255452326
0.0833644422820084,0.0830650984865681,0.0758677855053041,0.0964938397356503,0.459257409031796,0.5478235401608491,0.2898263567439234,2019-11-11,1.169731554712106,0.9098091244542382,0.07693707886929445
0.0273072173041784,0.0266931437522119,0.0246743207684355,0.0534924145133959,0.65450055077648,0.3290772295904287,0.4799745255925232,2019-11-16,1.169731554712106,0.9098091244542382,0.07693707886929445
0.024831855006046,0.015518481107919,0.0107609581837974,0.023985219897744,0.5689071747362617,0.4214977281243754,0.4059622726109846,2019-11-21,1.2028147909897735,0.9474345052965597,0.0904577633612065
0.0592414036667647,0.0545631794006676,0.0481069164493806,0.0467529444340151,0.3403928153841442,0.6369510083270051,0.3155519888665781,2019-11-26,1.2223350804124817,0.908641982459873,0.09794894161898147
0.0289497117027755,0.0249008389665829,0.0225897590003725,0.0600600899969019,0.7316940323921934,0.2675855784704681,0.4743343956792314,2019-12-01,1.2223350804124817,0.908641982459873,0.09794894161898147
0.047644669229203,0.0449762569874478,0.0392939708374403,0.0633227152511622,0.5662150102702522,0.4435800734812979,0.3418078135437379,2019-12-06,1.1951770082088677,0.9395804731295934,0.08683211605523387
0.2459077407165633,0.2415250709976966,0.22949509614917,0.2550985534378894,0.3375922943092324,0.6678854931481433,0.2265955606680201,2019-12-11,1.1951770082088677,0.9395804731295934,0.08683211605523387
0.0259182439897009,0.0224342880921633,0.0202163769833142,0.0478030396473852,0.6626798109940037,0.3213322752395047,0.4835346323124532,2020-01-15,1.1932794594995664,0.9659398841606954,0.08573518993168476
0.0088028137656327,0.0079438928255979,0.0093043793011185,0.0409444077415581,0.7497650359606534,0.1954340385977774,0.67685905231773,2020-01-25,1.1932794594995664,0.9659398841606954,0.08573518993168476
0.0095802315147944,0.0057272387229213,0.0073449461470305,0.0408981778839769,0.7773443922239753,0.1666339689638933,0.7008029642026141,2020-01-30,1.1746940709334435,0.9582152232371426,0.07856752207442777
0.0120615082320343,0.0142854025151008,0.018986691425452,0.0499357899045764,0.6960989266152483,0.2128465520296757,0.7728208998701773,2020-02-04,1.1746940709334435,0.9582152232371426,0.07856752207442777
0.0518520359445244,0.0444085135325663,0.0487676497912357,0.05204905655236,0.3787611090685338,0.5122302211010294,0.6236675751781378,2020-02-09,1.1733725119904,0.9805086441468561,0.0783404235048493
0.0089769986997119,0.0099619730100667,0.0148822181544866,0.0488050359394172,0.7401987443980884,0.1672982356348159,0.8108614301245343,2020-02-14,1.1618989584314825,0.9825319004232754,0.07331200728104638
0.0162391302387868,0.0123744969716576,0.0164004108005633,0.0394054379689291,0.6390874409899641,0.2626893897575511,0.7586239011698277,2020-02-19,1.1618989584314825,0.9825319004232754,0.07331200728104638
0.0267200806958002,0.0231124782150573,0.0252700183210525,0.0326999585562776,0.4641760000936373,0.4395912946621401,0.6338024457345477,2020-02-24,1.1975442104917364,1.0351469428337867,0.08908075638939102
0.0792596836858226,0.0701154391993203,0.068752628248718,0.0615571393058937,0.2719228290046526,0.658729803638164,0.4251631646032008,2020-02-29,1.1975442104917364,1.0351469428337867,0.08908075638939102
0.0151749791519993,0.0082215248594448,0.0096167995643465,0.0,0.3101343424900101,0.5530899614532915,0.6767551429027252,2020-03-05,1.1741805736990065,0.9696523213409853,0.07888900446666029
0.010803934967846,0.0136989964736172,0.0209490445419363,0.0674291333791783,0.8068354015496632,0.0973076634355981,0.87556344366077,2020-03-10,1.2005539516663364,0.9623968598029661,0.08955538230776655
0.0257743839034645,0.0268050322289404,0.028956424361541,0.0679231044925994,0.7151256505888259,0.2396075279840623,0.618776683587797,2020-03-15,1.2005539516663364,0.9623968598029661,0.08955538230776655
0.0269346020889167,0.0234674254466797,0.0284340727302327,0.0528824264447027,0.60476843107895,0.2984034879348519,0.7294971504368832,2020-03-20,1.211824091967857,0.9393902711027994,0.09467272353287477
0.0057777560488287,0.013713671054008,0.0214962695747459,0.0699548951493212,0.8182786238226369,0.08301439528564,0.8961275443429848,2020-03-25,1.2497902867058264,0.9633964774200003,0.10678273573804839
0.0187026761033621,0.0250018154718414,0.03353177221993,0.0919030731999973,0.8265783897497107,0.0898633714622414,0.8427848909562679,2020-03-30,1.2497902867058264,0.9633964774200003,0.10678273573804839
0.0312947901483279,0.0371029127411179,0.0428249374843416,0.0932500628965596,0.7377453558500776,0.2015021956480183,0.6902492670843148,2020-04-04,1.2721091389206916,0.9529563134902008,0.11589852331179605
0.0528927875268266,0.0512060695400528,0.0513346524893076,0.1008569374362958,0.7016463812545117,0.2872776128957225,0.4909574413025042,2020-04-09,1.2721091389206916,0.9529563134902008,0.11589852331179605
0.0272138811131257,0.0325000129363622,0.0389543696105565,0.0993751045948075,0.8152174284855769,0.1274056613788486,0.7333028983767655,2020-04-19,1.2628647612455093,0.9520502178430751,0.11268358061584806
0.0239980570894275,0.0316108241673986,0.0390729042052704,0.0983915916069148,0.8080252057000147,0.1236386770490986,0.7695525419659992,2020-04-24,1.2628647612455093,0.9520502178430751,0.11268358061584806
0.0303653107296237,0.0351240772443371,0.0417503827078359,0.1012845993917915,0.7981244632136201,0.1430289011558878,0.7263166956462022,2020-04-29,1.2868740185860854,0.952868348259543,0.12151736610732357
0.1577184694323431,0.1599737855212898,0.1563095430704347,0.213159620947204,0.517678100339545,0.4875913083029786,0.3285493781709983,2020-05-04,1.2946124093739102,0.9463825019590684,0.12250494788366775
0.0283763044480508,0.0324544929846713,0.0401015050492798,0.097157868085039,0.7898764693597573,0.1378387974629038,0.771009955894149,2020-05-09,1.2946124093739102,0.9463825019590684,0.12250494788366775
0.0303451070859141,0.0370727541845256,0.0443606680989964,0.0974931614264254,0.7488157575683547,0.1798188259334502,0.7373892452585245,2020-05-14,1.3173861881730227,0.9409212429922407,0.12996699053982186
0.0261197638613969,0.0355570703961695,0.0438082228468834,0.1036499317365516,0.7915981872730115,0.1357100039756963,0.773847032915036,2020-05-24,1.2516467374727813,0.9466964407597155,0.10932646838525557
0.0934211048686401,0.1005314498428603,0.1006185474833749,0.155750638344999,0.6020510993198667,0.3893736566081712,0.4221987471793813,2020-05-29,1.2957479412996922,0.9296439717067503,0.1251806144081652
0.0357848601826263,0.0412175249514069,0.0452715893378714,0.1021187944554821,0.767945260533273,0.1948079501858119,0.6256458651580852,2020-06-03,1.2957479412996922,0.9296439717067503,0.1251806144081652
0.0311056737163268,0.0326100362360284,0.0359884106908202,0.090635223223702,0.7921665550328686,0.1722383899953271,0.6362412523733494,2020-06-08,1.2964813817767098,0.9452898571710138,0.12568596036723725
0.046843729590314,0.0481063615822032,0.0479473826715512,0.0912033711704626,0.6737229817390866,0.3105700426321142,0.4893949357137055,2020-06-13,1.2899005472492326,0.9554609566187794,0.12256004322988659
0.0299329939443452,0.0352694771669686,0.0424287547755446,0.095583724352953,0.7563957443929794,0.17249122331221,0.7419361073884865,2020-06-18,1.2899005472492326,0.9554609566187794,0.12256004322988659
0.0885796756651146,0.0992830934856433,0.1050478576633482,0.1546221520107036,0.5664062600910363,0.3863978360507928,0.5297029525948793,2020-06-23,0.9801618229135189,0.6428466996819227,-0.010028755691209373
0.0440082647772855,0.0531222493543346,0.0588293176079485,0.1136162212149844,0.7080642693597493,0.2415899288434306,0.6321803351507564,2020-06-28,0.9801618229135189,0.6428466996819227,-0.010028755691209373
0.0443706091572271,0.0425245518820493,0.0421339179663953,0.0781769355960419,0.644888902779948,0.3326353291936597,0.4945163906050993,2020-07-03,1.2897535860759666,0.939025237587305,0.12387083026727616
0.3874112106248925,0.399321447490283,0.3965886791585956,0.3907553411871127,0.2029611434782824,0.754030811395599,0.3002373956063859,2020-07-08,1.2982530477267018,0.8976999196860914,0.12719137441579037
0.032303940199815,0.0423615674298351,0.0464501518117456,0.107458569580707,0.7879972757011351,0.1793327657692144,0.6227854682693277,2020-07-13,1.2982530477267018,0.8976999196860914,0.12719137441579037
0.0433681916231187,0.0434945199237949,0.0394064674386811,0.10033966251647,0.816370708190345,0.2237735458128353,0.3879525318156727,2020-07-23,1.3524593271780245,0.8975664859480104,0.1457910197811526
0.0393071163070035,0.0454821625251487,0.0473923168343377,0.117251478833732,0.8344433175526301,0.1612831727535288,0.5521980303246341,2020-07-28,1.3524593271780245,0.8975664859480104,0.1457910197811526
0.03169302231145,0.0392797062246941,0.0415417328592808,0.1064101971196613,0.8305362199782428,0.1567655961436814,0.5796754481419599,2020-08-02,1.4956513047024211,0.8359517426965027,0.1960341591948057
0.041300038417918,0.0450031610930201,0.0459473935423101,0.1082968945064386,0.7977768289750076,0.1984507067147651,0.5265247163780402,2020-08-07,1.4956513047024211,0.8359517426965027,0.1960341591948057
0.1902384310474691,0.1943480848280868,0.1928590057660376,0.1945790541821902,0.2623270285933342,0.6912824293980689,0.3455411766111296,2020-08-12,1.4553254723051907,0.9019516563802227,0.18079385805434836
0.207112638076764,0.2008965360124358,0.1863253170947529,0.2465549540759326,0.4942857490353125,0.5509482577162295,0.1918267421392672,2020-08-17,1.4553254723051907,0.9019516563802227,0.18079385805434836
0.0251142249498389,0.0320952933347638,0.0335743212181079,0.092253715655162,0.8283161363485049,0.1589575231543843,0.5782876069612484,2020-08-22,1.0557958743718157,0.7916330531397306,0.026879017322770933
0.0755104434742406,0.0715221029988846,0.0675169664473959,0.1033568145700334,0.5715031594886569,0.4323055526598094,0.3640336848133509,2020-08-27,1.0557958743718157,0.7916330531397306,0.026879017322770933
0.2145832466178286,0.2194183142039751,0.2147744134102157,0.2517254548059617,0.3863983800990851,0.6029997089928893,0.3039579719417284,2020-09-01,1.4027367488585893,0.9184671743308254,0.16244298282235037
0.1442149651719718,0.1406479899582579,0.1318751122127305,0.1391599871665256,0.3187285440246477,0.6729885162469953,0.2583337861062356,2020-09-06,1.4027367488585893,0.9184671743308254,0.16244298282235037
0.0257526518286786,0.0323077572241719,0.0341905855912311,0.1001729916480027,0.8700844532444624,0.1216871287446469,0.5903142667664918,2020-09-11,1.3323331118052233,0.9202013020061837,0.13769446706609714
0.0273734373558455,0.0294620875281786,0.030686274619369,0.0878706794681276,0.8322360727766044,0.1556366230660101,0.5787685834394729,2020-09-16,1.3323331118052233,0.9202013020061837,0.13769446706609714
0.0275491974599801,0.0265816070523454,0.023411271664686,0.0560843311194216,0.6906225732656076,0.3108872361631017,0.4417452575485354,2020-09-21,1.3341562080766904,0.9308544009831523,0.13869180860687003
0.4821241036287857,0.4911586366484485,0.4837353490843695,0.4910732848984281,0.2250846341026263,0.7463468499886674,0.2678027144187793,2020-09-26,1.2800645050839063,0.9317632745610984,0.11899577141083784
0.0157745129423657,0.0220041088333224,0.0263693641427363,0.0838561886638621,0.8551836556281379,0.0997755606094638,0.7161335150859656,2020-10-01,1.2800645050839063,0.9317632745610984,0.11899577141083784
